31800,0.330300,0.617328
31900,0.324919,0.619596
32000,0.339291,0.624826
32100,0.331734,0.639807
32200,0.332285,0.623536
32300,0.332946,0.632039
32400,0.335207,0.644101
32500,0.344831,0.638274
32600,0.337361,0.640052
32700,0.341802,0.640253
32800,0.342780,0.674082
32900,0.347500,0.655801
33000,0.352443,0.665429
33100,0.350818,0.661871
33200,0.353009,0.663890
33300,0.371552,0.671349
33400,0.360128,0.675418
33500,0.355007,0.678436
33600,0.362719,0.677773
33700,0.360360,0.690793
33800,0.378737,0.691373
33900,0.369441,0.712794
34000,0.367609,0.699581
34100,0.371659,0.701460
34200,0.375230,0.703513
34300,0.373442,0.706109
34400,0.377798,0.709542
34500,0.376139,0.721125
34600,0.391020,0.757728
34700,0.392249,0.741461
34800,0.404756,0.773122
34900,0.398465,0.752624
35000,0.428477,0.754865
35100,0.389497,0.743617
35200,0.396892,0.741510
35300,0.397393,0.746435
35400,0.399434,0.754086
35500,0.401764,0.765307
35600,0.399001,0.751208
35700,0.424448,0.758689
35800,0.402130,0.758583
35900,0.404171,0.767286
36000,0.414831,0.796771
36100,0.415886,0.779272
36200,0.431568,0.795245
